athlete_id,name,birth_date,gender,country,height,weight,education
1532872,Artur ALEKSANYAN,1991-10-21,Male,Armenia,0.0,0.0,"Graduated from Shirak State University (Gyumri, ARM)"
1532873,Malkhas AMOYAN,1999-01-22,Male,Armenia,0.0,0.0,""
1532874,Slavik GALSTYAN,1996-12-21,Male,Armenia,0.0,0.0,""
1532944,Arsen HARUTYUNYAN,1999-11-22,Male,Armenia,0.0,0.0,Graduated with a Master's degree from the Armenian State Institute of Physical Culture and Sport (2023)
1532945,Vazgen TEVANYAN,1999-10-27,Male,Armenia,0.0,0.0,"Studied at the Armenian State Institute of Physical Culture and Sport (Yerevan, ARM)"
1532951,Lorena ARENAS,1993-09-17,Female,Colombia,162.0,0.0,"Physical Education at Jaime Isaza Cadavid Colombian Polytechnic, Medellin (COL)"
1533112,Ashley McKENZIE,1989-07-17,Male,Jamaica,0.0,0.0,""
1533136,Gina Mariam BASS BITTAYE,1995-05-03,Female,Gambia,161.0,0.0,""
1533176,Ebrahima CAMARA,1996-09-18,Male,Gambia,178.0,0.0,""
1533188,Lizeth RUEDA SANTOS,1994-03-07,Female,Mexico,0.0,0.0,Studied Medicine at the University of Guadalajara (MEX)
1533189,Rosa Maria TAPIA VIDAL,1997-08-27,Female,Mexico,0.0,0.0,"Nutrition - Universidad La Salle Noroeste, Ciudad Obregon, Mexico"
1533190,Crisanto GRAJALES,1987-05-06,Male,Mexico,0.0,0.0,Sport Studies - University of Veracuz (MEX)
1533208,Hachim MAAROUFOU,1997-02-13,Male,Comoros,183.0,0.0,""
1533209,Maesha SAADI,2007-01-16,Female,Comoros,0.0,0.0,""
1533230,Nuria DIOSDADO,1990-08-22,Female,Mexico,0.0,0.0,"Studied Business Administration at Anahuac University (MEX) and later completed two Master's Degrees in Marketing and Public Image at the College of Public Image (Mexico City, MEX)"
1533231,Joana JIMENEZ,1993-08-19,Female,Mexico,0.0,0.0,"Studied undergrad Psychology at the University of Latin America (Mexico City, MEX) and completed her Master's degree in the same subject at the Technological University of Mexico (Mexico City)"
1533232,Jessica SOBRINO,1994-05-26,Female,Mexico,0.0,0.0,"Studied Business Administration at the Autonomous University of Mexico State (Toluca, MEX)"
1533234,Regina ALFEREZ,1997-12-01,Female,Mexico,0.0,0.0,"Studied at Tecmilenio University (Monterrey, MEX)"
1533235,Fernanda ARELLANO,2002-02-28,Female,Mexico,0.0,0.0,"Studies at the University of the Valley of Mexico Coyoacan-Tlalpan (Mexico City, MEX)"
1533237,Pamela TOSCANO,2000-01-13,Female,Mexico,0.0,0.0,"Studied Business Administration at Anahuac University (Mexico City, MEX)"
1533239,Itzamary GONZALEZ,2003-11-14,Female,Mexico,0.0,0.0,""
1533240,Samanta RODRIGUEZ,1994-12-05,Female,Mexico,0.0,0.0,""
1533243,Glenda INZUNZA,2000-03-12,Female,Mexico,0.0,0.0,""
1533245,Sajjad SEHEN,1996-03-08,Male,Iraq,0.0,0.0,""
1533359,Ali Ammar Yusur RUBAIAWI,2004-08-02,Male,Iraq,0.0,0.0,""
1533364,Mohamed ISMAIL,1997-01-01,Male,Djibouti,170.0,0.0,""
1533371,Ibrahim HASSAN,1997-01-01,Male,Djibouti,170.0,0.0,""
1533372,Abdi WAISS,1996-07-03,Male,Djibouti,170.0,0.0,""
1533374,Samiyah HASSAN NOUR,1999-12-05,Female,Djibouti,160.0,0.0,""
1533378,Houmed HOUSSEIN BARKAT,2004-04-04,Male,Djibouti,0.0,0.0,""
1535180,Andy BARAT,1997-11-29,Male,Comoros,0.0,0.0,""
1535186,Miguel Angel MARTINEZ RAMIREZ,2001-03-17,Male,Mexico,178.0,0.0,""
1535187,Marco Alonso VERDE ALVAREZ,2002-02-11,Male,Mexico,180.0,0.0,""
1535191,Alegna GONZALEZ,1999-01-02,Female,Mexico,158.0,0.0,"Graduated in 2021 with a degree in Sports Science from Universidad La Salle, Mexico City (MEX). Plans to pursue a Master's degree in Political Science"
1535195,Jesus Tonatiu LOPEZ,1997-08-02,Male,Mexico,190.0,0.0,"Sport Studies at University of Sonora (Hermosillo, MEX)"
1535199,Erick PORTILLO,2000-10-05,Male,Mexico,190.0,0.0,""
1535201,Uziel MUNOZ,1995-09-08,Male,Mexico,185.0,0.0,Graduated with a Bachelor's degree in Business Administration from the Autonomous University of Ciudad Juarez (MEX)
1535202,Diego del REAL,1994-03-06,Male,Mexico,185.0,0.0,"Nuevo Leon State Autonomous University (San Nicolas de los Garza, MEX)"
1535203,Jose Luis DOCTOR,1996-06-14,Male,Mexico,175.0,0.0,""
1535212,Paola MORAN,1997-02-25,Female,Mexico,169.0,0.0,"Graduated in 2022 with a Bachelor's degree in Nutrition and General Well-being from the Monterrey Institute of Technology and Higher Education (Guadalajara, MEX)"
1535214,Laura GALVAN,1991-10-05,Female,Mexico,162.0,0.0,"Graduated in 2016 with a Bachelor's degree in Food Science and Industry from Kansas State University, Manhattan, KS (USA)"
1535216,Alma Delia CORTES,1997-12-26,Female,Mexico,160.0,0.0,"Graduated with a Bachelor's degree in Criminology at Centro Universitario de  Cuautitlan, Cuautitlan (MEX)"
1535217,Citlali CRISTIAN MOSCOTE,1995-04-15,Female,Mexico,154.0,0.0,Studies Marketing at University of Guadalajara (MEX)
1535222,Ever Jair PALMA OLIVARES,1992-03-18,Male,Mexico,168.0,0.0,Business Administration - Universidad Anahuac Mexico North Campus (MEX)
1535225,Elena OETLING RAMIREZ,1993-04-18,Female,Mexico,0.0,0.0,Sport Studies at University of Guadalajara (MEX)
1535226,Mariana AGUILAR CHAVEZ PEON,1999-03-12,Female,Mexico,0.0,0.0,Monterrey Institute of Technology (MEX)
1535252,Kenia LECHUGA ALANIS,1994-06-26,Female,Mexico,0.0,0.0,Studied Exercise Science at the Autonomous University of Nuevo Leon (MEX)
1535260,Alexis LOPEZ GARCIA,1997-05-01,Male,Mexico,0.0,0.0,""
1535267,Miguel CARBALLO NIETO,1992-07-08,Male,Mexico,0.0,0.0,""
1535310,Luisa BLANCO,2001-11-18,Female,Colombia,0.0,0.0,"Has a Bachelor's degree in Political Science, studying for a Master’s degree in Communication Studies at the University of Alabama in Tuscaloosa (AL, USA)"
1535343,Randal WILLARS VALDEZ,2002-04-30,Male,Mexico,0.0,0.0,""
1535345,Kevin BERLIN REYES,2001-04-25,Male,Mexico,0.0,0.0,""
1535346,Alejandra OROZCO LOZA,1997-04-19,Female,Mexico,0.0,0.0,""
1535348,Gabriela AGUNDEZ GARCIA,2000-08-04,Female,Mexico,0.0,0.0,""
1535349,Osmar OLVERA IBARRA,2004-06-05,Male,Mexico,0.0,0.0,""
1535350,Eugenio GARZA PEREZ,1996-07-23,Male,Mexico,0.0,0.0,"Degree in Business from University of Miami (Coral Gables, FL, USA)"
1535351,Federico FERNANDEZ,1968-03-28,Male,Mexico,0.0,0.0,Master's degree in Senior Business Management from Universidad Panamericana in Mexico City (MEX)
1535354,Miguel Alejandro de LARA OJEDA,1994-08-09,Male,Mexico,0.0,0.0,Graduated in Bachelor of Commerce and International Business at Tecmilenio University (MEX) in 2018
1535356,Alexa MORENO,1994-08-08,Female,Mexico,0.0,0.0,Architecture at University of the Valley of Mexico (MEX)
1535357,Ahtziri SANDOVAL,1996-10-05,Female,Mexico,0.0,0.0,""
1535358,Sofia FLORES,2004-12-20,Female,Mexico,0.0,0.0,""
1535359,Kimberly SALAZAR,2004-04-24,Female,Mexico,0.0,0.0,"Anahuac University (Mexico City, MEX)"
1535360,Adirem TEJEDA,2002-06-21,Female,Mexico,0.0,0.0,""
1535361,Dalia ALCOCER,2004-01-02,Female,Mexico,0.0,0.0,""
1535362,Julia GUTIERREZ,2007-09-13,Female,Mexico,0.0,0.0,""
1535363,Emiliano HERNANDEZ,1998-01-27,Male,Mexico,0.0,0.0,"Studied Marketing at the University of the Incarnate Word (San Antonio, TX, USA), while competing on the university fencing team 2016-17"
1535364,Duilio CARRILLO,1997-03-24,Male,Mexico,0.0,0.0,"Studied Business Administration at Anahuac University (Mexico City, MEX)"
1535365,Mayan OLIVER,1993-07-11,Female,Mexico,0.0,0.0,""
1535366,Carlos SANSORES,1997-06-25,Male,Mexico,0.0,0.0,"Studied at Anahuac University (Mexico City, MEX)"
1535367,Daniela Paola SOUZA,1999-08-27,Female,Mexico,0.0,0.0,"Graduated in 2023 with a degree in Business Administration from Anáhuac University (Mexico City, MEX)"
1535368,Alan CLELAND QUINONEZ,2002-06-19,Male,Mexico,0.0,0.0,""
1535373,Aram GRIGORIAN,1998-06-09,Male,UA Emirates,0.0,0.0,""
1535374,Dzhafar KOSTOEV,1999-04-28,Male,UA Emirates,0.0,0.0,""
1535375,Magomedomar MAGOMEDOMAROV,2001-04-10,Male,UA Emirates,0.0,0.0,""
1535376,Nugzari TATALASHVILI,1990-03-20,Male,UA Emirates,0.0,0.0,""
1535383,Khorloodoi BISHRELT,1998-05-29,Female,UA Emirates,0.0,0.0,""
1535385,Alexandre HOUSSEIN,1998-03-28,Male,Djibouti,0.0,0.0,"Graduated in 2021 at Grenoble Ecole de Management, Technology and Innovation, Paris (FRA).</p><p>Studied at CFA Universite et Sports, Paris (FRA)"
1535395,Safia AL SAYEGH,2001-09-23,Female,UA Emirates,0.0,0.0,"Studying Graphic Design at American University (Dubai, UAE)"
1535420,Alejandra VALENCIA,1994-10-17,Female,Mexico,0.0,0.0,Studied Graphic Design at the University of Sonora (MEX)
1535429,Angela RUIZ,2006-07-28,Female,Mexico,0.0,0.0,""
1535430,Matias GRANDE,2004-04-26,Male,Mexico,0.0,0.0,Studies Business Administration virtually through the Autonomous University of Coahuila (MEX)
1535433,Marcela PRIETO,1992-03-11,Female,Mexico,0.0,0.0,""
1535438,Edson Ismael RAMIREZ RAMOS,2000-07-10,Male,Mexico,0.0,0.0,""
1535439,Gabriela RODRIGUEZ,1996-12-12,Female,Mexico,0.0,0.0,"Studied Clinical Psychology at the Monterrey Institute of Technology and Higher Education (Monterrey, MEX). Now studying for a Master's in Psychotherapy"
1535440,Alejandra ZAVALA VAZQUEZ,1984-06-16,Female,Mexico,0.0,0.0,""
1535441,Carlos QUEZADA MARQUEZ,1999-10-21,Male,Mexico,0.0,0.0,Studies Physical Culture and Sport
1535442,Aram Michell PENAFLOR MOYSEN,1999-03-11,Male,Mexico,0.0,0.0,""
1535444,Sofia REINOSO,1996-10-23,Female,Mexico,0.0,0.0,""
1535448,Beatriz BRIONES FRAGOZA,1999-02-10,Female,Mexico,0.0,0.0,""
1535449,Karina ALANIS MORALES,1993-12-09,Female,Mexico,0.0,0.0,Studied Sports Organisation at Autonomous University of Nuevo León (MEX)
1535505,Natalia LINARES,2003-01-03,Female,Colombia,171.0,0.0,"Sports Professional Programme at Universidad del Magdalena, Santa Marta (COL)"
1535506,Ronal LONGA,2004-06-30,Male,Colombia,183.0,0.0,""
1535511,Flor Denis RUIZ HURTADO,1991-01-29,Female,Colombia,175.0,0.0,"Graduated in 2015 with a Criminal Justice degree from Universidad Metropolitana, San Juan (PUR)"
1535512,Angie ORJUELA,1989-05-09,Female,Colombia,158.0,0.0,"Graduated with a Bachelor's degree in Spanish Language from the University of Tolima, Ibague (COL)"
1535513,Tatiana RENTERIA RENTERIA,2000-12-22,Female,Colombia,0.0,0.0,""
1535514,Angie Paola VALDES PANA,2000-07-14,Female,Colombia,165.0,0.0,""
1535522,Valeria ARBOLEDA MENDOZA,2002-04-13,Female,Colombia,164.0,0.0,"Plans to go to university after Paris 2024 to study physical therapy, sports training or physical education"
1535524,Victor BOLANOS LOPEZ,1994-09-19,Male,Colombia,0.0,0.0,Software Engineering at Universidad del Cauca (COL)
1535609,Samyar ABDOLI,2002-12-25,Male,IR Iran,0.0,0.0,""
1535660,Asimenye SIMWAKA,1997-08-08,Female,Malawi,168.0,0.0,""
1535693,Omar Abdul Aziz AL MARZOOQI,2003-03-28,Male,UA Emirates,0.0,0.0,Studying Psychology and Philosophy at Sorbonne University in Abu Dhabi (UAE)
1535729,Franco SERRANO,2000-11-22,Male,Argentina,0.0,0.0,"Studies Business Administration at the University of Lujan (Lujan, ARG)"
1535766,KUMEL SAADI,2004-08-19,Male,Iraq,191.0,0.0,""
1535776,JOSEF AL IMAM,2004-07-27,Male,Iraq,182.0,0.0,""
1535804,MUNTADHER ABDULAMEER,2001-10-06,Male,Iraq,165.0,0.0,""
1535805,MUNTADHER MOHAMMED,2001-06-05,Male,Iraq,170.0,0.0,""
1535852,Maximilian MAEDER,2006-09-12,Male,Singapore,0.0,0.0,Home-schooled. British kiteboarder Jemima Crathorne has been his STEM tutor
1535853,Ryan LO,1997-02-26,Male,Singapore,0.0,0.0,Erasmus University (NED)
1535854,En Yi Letitia SIM,2003-03-03,Female,Singapore,0.0,0.0,"Studying Applied Exercise Science at University of Michigan (Ann Arbor, MI, USA)"
1535856,Jonathan Eu Jin TAN,2002-03-11,Male,Singapore,0.0,0.0,"Studying at Stanford University (CA, USA)"
1535858,Veronica Shanti PEREIRA,1996-09-20,Female,Singapore,164.0,0.0,Graduated in 2021 with a degree in accounting from Singapore Management University (Singapore). She was on the Yip Pin Xiu Scholarship granted to her for her outstanding achievements in sports
1535910,ZAID TAHSEEN,2001-01-29,Male,Iraq,187.0,0.0,""
1535913,HUSSEIN AMER,2002-04-28,Male,Iraq,182.0,0.0,""
1535914,Bertrand Rhodict ANAK LISES,2005-05-28,Male,Malaysia,0.0,0.0,""
1535916,HUSSEIN LAWEND,2001-01-20,Male,Iraq,180.0,0.0,""
1535918,Guanjie Johnathan WONG,1992-08-23,Male,Malaysia,0.0,0.0,Graduated in 2019 with a Bachelor's degree in Engineering (Aerospace) from the University of Putra Malaysia (MAS)
1535925,Nur Aisyah MOHAMAD ZUBIR,1997-10-04,Female,Malaysia,0.0,0.0,""
1535926,Nur Shazrin MOHAMAD LATIF,1998-02-02,Female,Malaysia,0.0,0.0,""
1535927,ALI JASIM,2004-01-20,Male,Iraq,178.0,0.0,""
1535928,KARRAR SAAD,2001-03-22,Male,Iraq,176.0,0.0,""
1535929,KARRAR MOHAMMED,2001-01-06,Male,Iraq,183.0,0.0,""
1535930,NIHAD MOHAMMED,2001-01-14,Male,Iraq,177.0,0.0,""
1535959,Camil DOUA,2002-02-23,Male,Mauritania,0.0,0.0,""
1535993,Caroline CHEW,1992-04-18,Female,Singapore,0.0,0.0,Law at University of Bristol (GBR)
1536032,Margarita HERNANDEZ FLORES,1985-12-03,Female,Mexico,149.0,0.0,Pursuing a Master’s degree in Applied Sciences from Anahuac University (MEX).</p><p>Graduated with a Master’s degree in Organisational Management from the Autonomous University of the State of Mexico (MEX).</p><p>Graduated with a Law degree from the Autonomous University of the State of Mexico (MEX)
1536045,Arian SALIMI,2003-12-16,Male,IR Iran,0.0,0.0,""
1536058,Mehran BARKHORDARI,2000-07-26,Male,IR Iran,0.0,0.0,""
1536064,Mobina NEMATZADEH,2005-05-17,Female,IR Iran,0.0,0.0,""
1536067,Nahid KIYANICHANDEH,1998-08-01,Female,IR Iran,0.0,0.0,""
1536157,Adam MPALI,2002-05-29,Male,Gabon,0.0,0.0,""
1536175,Naima-Zahra AMISON,2003-10-10,Female,Djibouti,0.0,0.0,""
1536184,Paulo STREHLKE DELGADO,2006-01-10,Male,Mexico,0.0,0.0,""
1536190,Martha SANDOVAL AYALA,1998-08-14,Female,Mexico,0.0,0.0,"Studying for a Masters degree at Cetys University (MEX), on hold until after Paris 2024"
1536196,Alejandra ESTUDILLO TORRES,2005-05-20,Female,Mexico,0.0,0.0,""
1536197,Juan Manuel CELAYA HERNANDEZ,1998-09-01,Male,Mexico,0.0,0.0,"Studied Civil Engineering at Louisiana State University (Baton Rouge, LA, USA)"
1536198,Aranza VAZQUEZ MONTANO,2002-08-21,Female,Mexico,0.0,0.0,Studying Exercise Science at the University of North Carolina at Chapel Hill (USA)
1536207,Reza ALI POUR,1994-04-29,Male,IR Iran,170.0,0.0,""
1536214,Nima ALAMIAN,1992-12-24,Male,IR Iran,0.0,0.0,""
1536215,Noshad ALAMIYAN,1991-11-21,Male,IR Iran,0.0,0.0,""
1536233,Taha Hussein YASEEN,1998-01-01,Male,Iraq,171.0,0.0,""
1536251,Tulika MAAN,1998-09-09,Female,India,0.0,0.0,DDU Gorakhpur University (IND)
1536341,Abraham ANCER,1991-02-27,Male,Mexico,170.0,0.0,"Attended Odessa College in the United States of America before transferring to the University of Oklahoma (Norman, OK) to pursue a degree in multidisciplinary studies"
1536368,Shubhankar SHARMA,1996-07-21,Male,India,177.0,0.0,""
1536371,Gaganjeet BHULLAR,1988-04-27,Male,India,184.0,0.0,""
1536372,Ermias GIRMA,2005-01-20,Male,Ethiopia,176.0,0.0,""
1536460,Carlos ROJAS,2000-01-14,Male,Mexico,0.0,0.0,Studies Genomics at the National Autonomous University of Mexico
1536467,Bruno MARTINEZ WING,1998-03-08,Male,Mexico,0.0,0.0,""
1536479,Ana VAZQUEZ,2000-10-05,Female,Mexico,0.0,0.0,"Studies Biomedical Engineering at the Autonomous University of Nuevo Leon (San Nicolas de los Garza, MEX)"
1536494,Edgar RIVERA,1991-02-13,Male,Mexico,198.0,0.0,"Graduated with a Master’s Engineering degree in Quality Systems and Productivity (2014) from the Tecnologico de Monterrey (MEX).</p><p>Graduated with a degree in Industrial Engineering (2013) from the University of Arizona, Tucson, AZ (USA)"
1536495,Cecilia TAMAYO-GARZA,1997-03-04,Female,Mexico,167.0,0.0,"Graduated in 2022 with a Bachelor's degree in Computer and Systems Engineering from the University of Houston (TX, USA)"
1536496,Habitam ALEMU,1997-07-09,Female,Ethiopia,170.0,0.0,""
1536497,Worknesh MESELE,2001-06-11,Female,Ethiopia,172.0,0.0,""
1536498,Tsige DUGUMA,2001-02-23,Female,Ethiopia,164.0,0.0,""
1536522,Aditi ASHOK,1998-03-29,Female,India,173.0,0.0,""
1536523,Diksha DAGAR,2000-12-14,Female,India,175.0,0.0,""
1536568,Abdisa FAYISA,2005-04-24,Male,Ethiopia,173.0,0.0,""
1536585,Ilse GUERRERO,1993-03-24,Female,Mexico,156.0,0.0,""
1536599,Noel CHAMA,1997-09-15,Male,Mexico,176.0,0.0,"Studies Sports and Wellness online at Anahuac University, State of Mexico (MEX)"
1536600,Ricardo ORTIZ,1995-02-07,Male,Mexico,168.0,0.0,"Graduated in 2023 with a Bachelor's degree in Physical Education and Sports Methodology from Diaz Miron Institute (Xalapa, MEX)"
1536624,Neda SHAHSAVARI,1986-09-21,Female,IR Iran,0.0,0.0,""
1536632,Mobina FALLAH,1999-08-13,Female,IR Iran,0.0,0.0,""
1536648,Kean Yew LOH,1997-06-26,Male,Singapore,175.0,0.0,"Studied at Republic Polytechnic (Woodlands, SGP)"
1536649,Yong Kai Terry HEE,1995-07-06,Male,Singapore,171.0,0.0,""
1536650,Wei Han Jessica TAN,1993-07-16,Female,Singapore,167.0,0.0,""
1536651,Jia Min YEO,1999-02-01,Female,Singapore,163.0,0.0,""
1536669,Ali LABIB,2002-09-21,Male,IR Iran,0.0,0.0,""
1536683,Farzaneh FASIHI,1993-01-03,Female,IR Iran,161.0,0.0,"Studied Physical Education at the University of Isfahan (Darvazeh Shiraz, IRI)"
1536701,Hassan TAFTIAN,1993-05-04,Male,IR Iran,182.0,0.0,"Sports Management - University of Tehran, Islamic Republic of Iran"
1536721,Balraj PANWAR,1999-07-26,Male,India,0.0,0.0,""
1536885,Shanieka RICKETTS,1992-02-02,Female,Jamaica,188.0,0.0,"Graduated in 2014 with a Bachelor's degree in Economics from San Diego State University, CA (USA)"
1536925,Naquille HARRIS,2002-05-16,Male,St Kitts and Nevis,175.0,0.0,"Interdisciplinary Studies at University of Cincinnati, OH (USA)"
1536961,Ali DAVOUDI,1999-03-22,Male,IR Iran,0.0,0.0,""
1536971,Mir Mostafa JAVADI ALIABADI,2000-06-22,Male,IR Iran,0.0,0.0,""
1536983,Diribe WELTEJI,2002-05-13,Female,Ethiopia,166.0,0.0,""
1536990,Birke HAYLOM,2006-01-06,Female,Ethiopia,164.0,0.0,""
1536992,Freweyni HAILU,2001-02-12,Female,Ethiopia,166.0,0.0,""
1536996,Ali AGHAMIRZAEIJENAGHARD,1993-03-04,Male,IR Iran,0.0,0.0,"Studied at Uni Shahid Khodadadi (Bandar-e Anzali, IRI)"
1536997,Freddy MAYALA,2000-06-18,Male,Congo,0.0,0.0,""
1536998,Berihu AREGAWI,2001-02-28,Male,Ethiopia,171.0,0.0,""
1536999,Yomif KEJELCHA,1997-08-01,Male,Ethiopia,185.0,0.0,""
1537001,Hagos GEBRHIWET,1994-05-11,Male,Ethiopia,173.0,0.0,""
1537002,Vanessa BOBIMBO,1999-12-08,Female,Congo,0.0,0.0,""
1537010,Natacha NGOYE,1993-08-15,Female,Congo,168.0,0.0,""
1537012,Mirabai Chanu SAIKHOM,1994-08-08,Female,India,0.0,0.0,""
1537049,Selemon BAREGA,2000-01-20,Male,Ethiopia,170.0,0.0,""
1537052,Samuel TEFERA,1999-10-23,Male,Ethiopia,175.0,0.0,""
1537053,Addisu YIHUNE,2003-03-17,Male,Ethiopia,170.0,0.0,""
1537057,Biniam MEHARY,2006-12-20,Male,Ethiopia,177.0,0.0,""
1537066,Ejgayehu TAYE,2000-02-10,Female,Ethiopia,165.0,0.0,""
1537069,Medina EISA,2005-01-03,Female,Ethiopia,162.0,0.0,""
1537079,Tsigie GEBRESELAMA,2000-09-30,Female,Ethiopia,167.0,0.0,""
1537135,ZENG Jian,1996-11-19,Female,Singapore,0.0,0.0,""
1537137,QUEK Izaac,2006-05-26,Male,Singapore,0.0,0.0,""
1537144,Jerome VEGA,1995-04-07,Male,Puerto Rico,178.0,0.0,"Graduated with a Bachelor's degree from the Ana G Mendez Metropolitan University, Cupey (PUR)"
1537145,Ayden OWENS-DELERME,2000-05-28,Male,Puerto Rico,184.0,0.0,Graduated with Master's degree in Business Administration (2023) from the University of Arkansas (USA). Bachelor's degree (2021) from the University of Michigan (USA)
1537149,Rachelle de ORBETA,2000-03-27,Female,Puerto Rico,154.0,0.0,University of Puerto Rico in Rio Piedras (PUR)
1537150,Gabby SCOTT,1997-01-13,Female,Puerto Rico,165.0,0.0,"Graduated in 2019 with a Bachelor's degree in Business Administration, Management and Operations from the University of Colorado (Boulder, CO, USA)"
1537163,Nicholas D'AMOUR,2001-09-04,Male,"Virgin Islands, US",0.0,0.0,Studied Business Management at the University of the Virgin Islands (St. Thomas)
1537168,Luis CASTRO RIVERA,1991-01-29,Male,Puerto Rico,198.0,0.0,"Graduated from the University of Puerto Rico (San Juan, PUR)"
1537180,Macarena CEBALLOS,1995-01-12,Female,Argentina,0.0,0.0,"Sports Journalism at Universidad de Palermo (Buenos Aires, ARG)"
1537183,Jasmine CAMACHO-QUINN,1996-08-21,Female,Puerto Rico,160.0,0.0,"Development Studies at University of Kentucky, Lexington, KY (USA)"
1537185,Luc CHEVRIER,1999-06-30,Male,Saint Lucia,0.0,0.0,""
1537187,Pedro Luis FERNANDEZ GAMBOA,1997-06-12,Male,Puerto Rico,0.0,0.0,""
1537188,Sebastian C RIVERA,1998-08-27,Male,Puerto Rico,0.0,0.0,"Attended Rutgers University (New Brunswick, NJ, USA)"
1537189,Ashleyann LOZADA MOTTA,1991-07-19,Female,Puerto Rico,165.0,0.0,Has studied criminal justice
1537191,Celia PULIDO ORTIZ,2003-01-01,Female,Mexico,0.0,0.0,"Studying Business Administration and Management at Southern Illinois University, Carbondale (USA)"
1537203,Jaheel HYDE,1997-02-02,Male,Jamaica,180.0,0.0,"Graduated in 2017 with a Bachelor's degree in Geology and Earth Science from the University of the West Indies (Mona, JAM)"
1537204,Jorge IGA,1997-01-12,Male,Mexico,0.0,0.0,"Graduated in 2021 with a Bachelor's Degree in Civil Engineering at University of Arizona, Tucson (USA)"
1537209,Agostina HEIN,2008-04-24,Female,Argentina,0.0,0.0,""
1537256,Mathlynn SASSER,1996-12-25,Female,Marshall Islands,0.0,0.0,"Studied at the College of Lake County (Grayslake, IL, USA)"
1537272,Kayla HEPLER,2002-03-22,Female,Marshall Islands,0.0,0.0,""
1537273,Phillip KINONO,1997-12-10,Male,Marshall Islands,0.0,0.0,Iowa Lakes Community College (USA)
1537276,Luis Ramon GARRIDO,1996-05-10,Male,Mexico,171.0,0.0,""
1537286,Paulina MARTINEZ,1999-04-10,Female,Mexico,0.0,0.0,Student of Law
1537287,Prisca AWITI ALCARAZ,1996-02-20,Female,Mexico,0.0,0.0,Sport Studies at Sports Performances at University of Bath (GBR)
1537312,Mohammad Nabi REZAEI,1999-04-10,Male,IR Iran,0.0,0.0,""
1537323,MUSTAFA SAADOON,2001-05-25,Male,Iraq,181.0,0.0,""
1537325,Julien ALFRED,2001-06-10,Female,Saint Lucia,170.0,0.0,"Graduated in 2022 with a degree in Youth & Community Studies from the University of Texas (Austin, TX, USA)"
1537331,Michael JOSEPH,2002-11-01,Male,Saint Lucia,182.0,0.0,"Studying Sports Management at University of Kansas (Lawrence, USA)"
1537336,YOUSSEF AMYN,2003-08-21,Male,Iraq,172.0,0.0,""
1537345,Gudaf TSEGAY,1997-01-23,Female,Ethiopia,163.0,0.0,""
1537349,Julyana ALSADEQ,1994-12-09,Female,Jordan,0.0,0.0,"Studied Physical Education at the University of Jordan (Amman, JOR)"
1537368,Fotyen TESFAY,1998-02-17,Female,Ethiopia,161.0,0.0,""
1537375,Fatemeh MOJALLALTOPRAGHGHALE,2002-07-27,Female,IR Iran,0.0,0.0,""
1537376,Saleh ELSHARABATY,1998-09-12,Male,Jordan,0.0,0.0,"Degree in Marketing from Applied Science University (Amman, JOR)"
1537377,Said AL KHATRI,1985-07-11,Male,Oman,0.0,0.0,""
1537394,Issa Samir Hamed AL ADAWI,1999-03-20,Male,Oman,0.0,0.0,"Sports Science at Chukyo University, Nagoya (JPN)"
1537401,Zaid KAREEM,2001-06-19,Male,Jordan,0.0,0.0,Studies Physical and Health Education at Al-Ahliyya Amman University (JOR)
1537402,Vishnu SARAVANAN,1999-02-24,Male,India,0.0,0.0,Army Public School (IND)
1537405,Nethra KUMANAN,1997-08-21,Female,India,0.0,0.0,"College of Engineering (Chennai, IND)"
1537465,Ulises SARAVIA,2005-10-27,Male,Argentina,0.0,0.0,""
1537510,Florencia BORELLI,1992-10-30,Female,Argentina,155.0,0.0,""
1537518,Belen CASETTA,1994-09-26,Female,Argentina,163.0,0.0,Studies Medicine at FASTA University (ARG)
1537531,Joaquin GOMEZ,1996-10-14,Male,Argentina,172.0,0.0,"Studied Kinesiology and Physiotherapy at the Arturo Jauretche National University, Florencio Varela (ARG)"
1537538,Elian LARREGINA,2000-02-20,Male,Argentina,188.0,0.0,""
1537547,Nazareno SASIA,2001-01-05,Male,Argentina,194.0,0.0,""
1537549,Edwin Kwabla GADAYI,2001-02-14,Male,Ghana,168.0,0.0,""
1537579,Jayhan Jamaud ODLUM-SMITH,2002-01-11,Male,Saint Lucia,0.0,0.0,""
1537661,Ahmed ABUZRIBA,2000-04-16,Male,Libya,0.0,0.0,""
1537667,Mohamed BUKRAH,2003-07-06,Male,Libya,0.0,0.0,""
1537686,Sid Ali BOUDINA,1990-05-07,Male,Algeria,0.0,0.0,""
1537927,Federico GIL,1988-04-29,Male,Argentina,0.0,0.0,"Graduated in 2016 with a Master's degree in Criminal Law from the University of Buenos Aires (ARG).</p><p>Studied Law at the Argentine University John F. Kennedy, Buenos Aires (ARG)"
1537929,Marcelo Julian GUTIERREZ,2000-08-31,Male,Argentina,0.0,0.0,"Studying International Trade at the Universidad Siglo 21 (Cordoba, ARG)"
1537932,Fernanda RUSSO,1999-10-02,Female,Argentina,0.0,0.0,Studies Sports Management at the Argentine University of Enterprise (ARG)
1538007,Jordan CROOKS,2002-05-02,Male,Cayman Islands,0.0,0.0,"Studies Supply Chain Management at the University of Tennessee (Knoxville, USA)"
